"10411135";IEEE PHOTONICS TECHNOLOGY LETTERS;A2
"1809239X";REVISTA BRASILEIRA DE GESTÃO E DESENVOLVIMENTO REGIONAL;B3
"1991637X";AFRICAN JOURNAL OF AGRICULTURAL RESEARCH;nulo
ISGTEUROPE;Europe - IEEE International Conference on Innovative Smart Grid Technologies;B2
"22372091";PESQUISA E PLANEJAMENTO ECONÔMICO (ONLINE);nulo
IBERAMIA;Ibero-American Conference on Artificial Intelligence;B3
"01020935";ARQUIVO BRASILEIRO DE MEDICINA VETERINÁRIA E ZOOTECNIA;B2
"23256095";IEEE CLOUD COMPUTING;A1
"19391404";IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING;A1
IFSA;World Congress of International Fuzzy Systems Association;B3
"01038478";CIÊNCIA RURAL (UFSM. IMPRESSO);A4
"22126678";IERI PROCEDIA;nulo
"01005502";REVISTA BRASILEIRA DE EDUCAÇÃO MÉDICA (IMPRESSO);nulo
"01491970";PROGRESS IN NUCLEAR ENERGY (NEW SERIES);A2
nulo;COMPUTAÇÃO BRASIL;C
"15730824";MULTIDIMENSIONAL SYSTEMS AND SIGNAL PROCESSING (ONLINE);A2
DMNPL;Workshop on Interactions between Data Mining and Natural Language Processing;B4
"2236269X";INDEPENDENT JOURNAL OF MANAGEMENT & PRODUCTION;nulo
WCGA;WORKSHOP DE COMPUTAÇÃO EM CLOUDS E APLICAÇÕES;B4
MANSDNNFV;International Workshop on Management of SDN and NFV Systems;B4
IWBBIO;International Work-Conference on Bioinformatics and Biomedical Engineering;A4
"21926670";NETWORK MODELING ANALYSIS IN HEALTH INFORMATICS AND BIOINFORMATICS;B1
"17387906";INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND NETWORK SECURITY;nulo
FEDCSIS;Federated Conference on Computer Science and Information Systems;A2
WESB;Workshop de Engenharia de Software Baseada em Busca;B4
"08883270";MECHANICAL SYSTEMS AND SIGNAL PROCESSING;A1
"02112124";NOVÁTICA;nulo
"09670661";CONTROL ENGINEERING PRACTICE;A1
"19297092";JOURNAL OF REVIEWS ON GLOBAL ECONOMICS;B4
DATAANALYTICS-IARIA;IARIA International Conference on Data Analytics;B4
"16785150";PESQUISA VETERINÁRIA BRASILEIRA (ONLINE);B1
WADS;Algorithms and Data Structures Symposium;B1
"16786483";RACE : REVISTA DE ADMINISTRAÇÃO, CONTABILIDADE E ECONOMIA;nulo
ACCV;Asian Conference on Computer Vision;A2
ICNC;International Conference on Natural Computation;A4
"2178759X";REVISTA DE CIENCIA E TECNOLOGIA;nulo
SIMUTOOLS;International Conference on Simulation Tools and Techniques;B1
"14712407";BMC CANCER (ONLINE);A3
EPIA;Portuguese Conference on Artificial Intelligence;B2
ICRA;IEEE International Conference on Robotics and Automation;A1
"19814984";REVISTA DE RADIODIFUSÃO;nulo
ICNSC;IEEE International Conference on Networking, Sensing and Control;A4
"22780661";IOSR JOURNAL OF COMPUTER ENGINEERING;nulo
nulo;JOURNAL ON INTERACTIVE SYSTEMS (JIS);B2
PODS;Symposium on Principles of Database Systems;A2
"19478305";INTERNATIONAL JOURNAL OF INNOVATION IN DIGITAL ECONOMY;nulo
"15392791";NEUROINFORMATICS (TOTOWA);A1
ECWeb;International Conference on Electronic Commerce and Web Technologies;B2
"18082793";SCIENTIA PLENA;nulo
ICCD;International Conference on Computer Design;A3
"21682194";IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS;A1
"0955792X";JOURNAL OF LOGIC AND COMPUTATION;A1
WASHES;Workshop on Social, Human, and Economic Aspects of Software;B4
"0010485X";COMPUTING (WIEN. PRINT);A1
EUROMICRO;Euromicro Conference on Software Engineering and Advanced Applications;A4
"16795350";REVISTA DE ADMINISTRAÇÃO DA UNIMEP;nulo
WCISC;Workshop on Computational Intelligence and Smart Cities;B4
"22381295";INTERCIÊNCIA & SOCIEDADE - REVISTA ELETRÔNICA;nulo
"2311553X";NON-CODING RNA;A4
IEAAIE;International Conference on Industrial Engineering & Other Applications of Appled Intelligence Systems;B2
"02731177";ADVANCES IN SPACE RESEARCH;A2
"09639314";SOFTWARE QUALITY JOURNAL;A2
"19326203";PLOS ONE;A1
"17518687";IET GENERATION, TRANSMISSION & DISTRIBUTION (PRINT);A2
WPEIF;Workshop de Pesquisa Experimental da Internet do Futuro;B4
"08853185";MOVEMENT DISORDERS;A1
"10112367";ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES (PRINT);A3
"22369619";REVISTA DE RADIODIFUSÃO;nulo
"15635147";MATHEMATICAL PROBLEMS IN ENGINEERING (ONLINE);A2
CATE;Computers and Advanced Technology in Education;B4
"08268185";INTERNATIONAL JOURNAL OF ROBOTICS AND AUTOMATION;B1
EuroVis;EG/VGTC Conference on Visualization;A1
APCCAS;IEEE Asia Pacific Conference on Circuits and Systems;B3
SPLASH;ACM SIGPLAN CONFERENCE ON SYSTEMS, PROGRAMMING, LANGUAGES, AND APPLICATIONS: SOFTWARE FOR HUMANITY;B3
"00978493";COMPUTERS & GRAPHICS;A2
"23166517";INTERNATIONAL JOURNAL OF KNOWLEDGE ENGINEERING AND MANAGEMENT - IJKEM;nulo
"15737683";JOURNAL OF MATHEMATICAL IMAGING AND VISION (DORDRECHT. ONLINE);A1
"20832567";JOURNAL OF ARTIFICIAL INTELLIGENCE AND SOFT COMPUTING RESEARCH;A1
COTB;Computer on The Beach;B3
"23518707";INTERNATIONAL JOURNAL OF ENGINEERING AND MATHEMATICAL MODELLING;nulo
"02664720";EXPERT SYSTEMS;A3
"15775097";ELCVIA. ELECTRONIC LETTERS ON COMPUTER VISION AND IMAGE ANALYSIS;B3
"14637154";BUSINESS PROCESS MANAGEMENT JOURNAL;A1
ARCS;International Conference on Architecture of Computing Systems;B1
EDBT;International Conference on Extending Database Technology;A2
FOSD;International Workshop on Feature-Oriented Software Development;B3
APLAS;Asian Symposium on Programming Languages and Systems;B1
INTECH;International Conference on Innovative Computing Technology;B1
"21455074";MUNDO AMAZONICO;nulo
"2042115X";EUROPEAN JOURNAL OF LAW AND TECHNOLOGY;nulo
"21752745";REVISTA DE INFORMÁTICA TEÓRICA E APLICADA: RITA;B4
"1553877X";IEEE COMMUNICATIONS SURVEYS AND TUTORIALS;A1
"18068324";BRAZILIAN ORAL RESEARCH (IMPRESSO);nulo
"17962056";JOURNAL OF NETWORKS;nulo
IEEE eScience;IEEE International eScience Conference;B1
ICSR;International Conference on Software Reuse;B1
COSIT;International Conference on Spatial Information Theory;A3
"08952477";MICROWAVE AND OPTICAL TECHNOLOGY LETTERS (PRINT);A4
EMSOFT;ACM International Conference on Embedded Software;A3
ICSOC;International Conference on Service Oriented Computing;A3
CloudCom;IEEE International Conference on Cloud Computing Technology and Science;A2
"15596915";ACM APPLIED COMPUTING REVIEW;nulo
"14319276";MICROSCOPY AND MICROANALYSIS (PRINT);A3
"07140045";SURVEY METHODOLOGY;B2
"10434666";CYTOKINE;A2
"19443277";STANDARDS IN GENOMIC SCIENCES;B1
INLG;International Natural Language Generation conference;B2
"19516355";THE EUROPEAN PHYSICAL JOURNAL. SPECIAL TOPICS;A3
"01979337";EARTH SURFACE PROCESSES AND LANDFORMS (PRINT);A1
HT;ACM Conference on Hypertext and Social Media;A3
MOBILEHCI;International Conference on Human-Computer Interaction with Mobile Devices and Services Adjunct;A2
"15455971";IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING;A1
"17938163";INTERNATIONAL JOURNAL OF COMPUTER AND ELECTRICAL ENGINEERING;nulo
"14738031";INTERNATIONAL JOURNAL OF SIMULATION: SYSTEMS, SCIENCE & TECHNOLOGY (PRINT);B4
"21790612";REEC - REVISTA ELETRONICA DE ENGENHARIA CIVIL;nulo
ISIE;IEEE International Symposium on Industrial Electronics;A4
ICPR;International Conference on Pattern Recognition;A2
FCTA;International Conference on Fuzzy Computation Theory and Applications;B4
CONFIRM;International Conference on Information Resources Management;B4
"23765992";PEERJ COMPUTER SCIENCE;A1
"19473206";INTERNATIONAL JOURNAL OF AGRICULTURAL AND ENVIRONMENTAL INFORMATION SYSTEMS;B2
BIBE;IEEE International Conference on BioInformatics and BioEngineering;A3
CANS;International Conference on Cryptology and Network Security;A3
SAMWC;International Conference on Security and Management;B2
"15677818";NATURAL COMPUTING;A4
HR;Workshop on Hybrid Reasoning;B4
"21616809";WORLD JOURNAL OF NUCLEAR SCIENCE AND TECHNOLOGY;nulo
"20452322";SCIENTIFIC REPORTS;A1
FoSSaCS;International Conference on Foundations of Software Science and Computation Structures;A3
"02638223";COMPOSITE STRUCTURES;A1
"2179460X";REVISTA CIÊNCIA E NATURA;nulo
FSCD;International Conference on Formal Structures for Computation and Deduction;B2
"16795954";REVISTA DA ABENO;nulo
ICUMT;International Conference on Ultra Modern Telecommunications;B1
LATINCLOUD;IEEE Latin America Conference on Cloud Computing and Communications;B4
"1679396X";MARINE SYSTEMS & OCEAN TECHNOLOGY;B2
"07365845";ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING;A1
"15741192";PERVASIVE AND MOBILE COMPUTING (PRINT);A1
"12136972";JOURNAL OF WSCG (PLZEN, PRINT);B3
"22310843";BRITISH JOURNAL OF APPLIED SCIENCE & TECHNOLOGY;nulo
"15219615";COMPUTING IN SCIENCE & ENGINEERING (PRINT);A2
SENSORS;IEEE Sensors;A4
"01976729";JOURNAL OF ADVANCED TRANSPORTATION;A2
ICISSP;International Conference on Information Systems Security and Privacy;B2
ANPPOM;Congresso da Associação Nacional de Pesquisa e Pós-Graduação em Música;B3
"17415047";INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS IN TECHNOLOGY;nulo
"22552863";ADVANCES IN DISTRIBUTED COMPUTING AND ARTIFICIAL INTELLIGENCE JOURNAL;nulo
KESAMSTA;MSTA - International KES Conference on Agents and Multi-Agent Systems: Technologies and Applications;B2
SLERD;Conference on Smart Learning Ecosystems and Regional Development;B4
"00029939";PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY;A3
WPES;Annual ACM workshop on Privacy in the electronic society;A3
APPROX-RANDOM;APPROX-RANDOM;A3
ACII;International Conference on Affective Computing and Intelligent Interaction;A3
CLEF;Conference and Labs of the Evaluation Forum;B3
TVX;International Conference on Interactive Experiences for Television and Online Video;B1
SBCCI;Symposium on Integrated Circuits and Systems Design;A4
SBPO;Simpósio Brasileiro de Pesquisa Operacional;B3
GLOBALSIP;Global Conference on Signal and Information Processing;A2
"16640640";FRONTIERS IN PSYCHIATRY;A3
SSRR;International Symposium on Safety, Security and Rescue Robotics;A3
NETWORKING;IFIP Networking Conference;A2
ANTS;IEEE International Conference on Advanced Networks and Telecommuncations Systems;B1
"13488503";INTERNATIONAL JOURNAL OF INTELLIGENT TRANSPORTATION SYSTEMS RESEARCH;nulo
ABZ;International ABZ Conference ASM, Alloy, B, TLA, VDM, Z;A4
CONTECSI;International Conference on Information Systems and Technology Management;B3
"15730840";NATURAL HAZARDS (DORDRECHT. ONLINE);A2
ICCEBerlin;IEEE International Conference on Consumer Electronics Berlin;B1
MEDIAN;Workshop On Manufacturable and Dependable Multicore Architectures at Nanoscale;B4
"10179909";JOURNAL OF ELECTRONIC IMAGING;B1
AMIA;Annual Symposium of the American Medical Informatics Association;A3
ILP;International Conference on Inductive Logic Programming;B3
"18750931";JOURNAL ON CHAIN AND NETWORK SCIENCE (ONLINE);B1
"23594292";ARCHIVES OF ENDOCRINOLOGY AND METABOLISM;B1
ECMDAFA;European Conference on Modelling Foundations and Applications;B1
"03418685";INTERNATIONAL JOURNAL OF PHYSICAL EDUCATION;nulo
CMC;International Conference on Concept Mapping;B3
"2359232X";REVISTA BRASILEIRA DE INICIAÇÃO CIENTÍFICA;nulo
"02712091";INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS (PRINT);A2
"17550653";INTERNATIONAL JOURNAL OF MEDICAL ENGINEERING AND INFORMATICS;B3
"20470398";BUSINESS MANAGEMENT REVIEW (BMR);nulo
"09298665";PROTEIN AND PEPTIDE LETTERS;B2
"17411106";INTERNATIONAL JOURNAL OF WEB AND GRID SERVICES (PRINT);A3
DSP;International Conference on Digital Signal Processing;A4
"11345632";MATHWARE & SOFT COMPUTING;nulo
"15596915";APPLIED COMPUTING REVIEW;nulo
ICDIM;International Conference on Digital Information Management;B2
IFAC;World Congress of the International Federation of Automatic Control;A2
"21660824";JOURNAL OF SOFTWARE & SYSTEMS DEVELOPMENT;nulo
SESENA;International Workshop on Software Engineering for Sensor Network Applications;B4
"10518215";IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY (PRINT);A1
"21507988";INTERNATIONAL JOURNAL OF COMPUTER INFORMATION SYSTEMS AND INDUSTRIAL MANAGEMENT APPLICATIONS;B1
"16875443";NEURAL PLASTICITY (ONLINE);A2
CoARCH;Workshop On Computing Techniques For Spatio-Temporal Data in Archaeology And Cultural Heritage - 21;B4
ACMSOCC;ACM Symposium on Cloud Computing;A1
"23188839";TECNOLOGIAS, SOCIEDADE E CONHECIMENTO;nulo
"08857458";INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING;A4
"03248569";CONTROL AND CYBERNETICS;B4
ICSNC-IARIA;IARIA International Conference on Systems and Networks Communications;B4
"1383469X";JOURNAL ON SPECIAL TOPICS IN MOBILE NETWORKS AND APPLICATIONS;A2
"1364503X";PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A: MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES;A1
ISSTA;International Symposium on Software Testing and Analysis;A2
"00222488";JOURNAL OF MATHEMATICAL PHYSICS;A4
"15700844";SEMANTIC WEB JOURNAL;A1
"1024123X";MATHEMATICAL PROBLEMS IN ENGINEERING (PRINT);A2
SAFECOMP;International Conference on Computer Safety, Reliability, and Security;A3
"22386963";PARTICIPAÇÃO;nulo
SIYSTOR;ACM International on Systems and Storage Conference;B2
PDES;IFAC International Conference on Programmable Devices and Embedded Systems;B4
ASONAM;IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining;A2
"24475033";JOURNAL ON ADVANCES IN THEORETICAL AND APPLIED INFORMATICS;nulo
"15259293";ACIS INTERNATIONAL JOURNAL OF COMPUTER AND INFORMATION SCIENCE;nulo
"03784754";MATHEMATICS AND COMPUTERS IN SIMULATION (PRINT);A3
"18090761";REVISTA SAÚDE.COM;nulo
"00189529";IEEE TRANSACTIONS ON RELIABILITY;A1
RoboSoft;IEEE International Conference on Soft Robotics;B4
"19843534";PESQUISA OPERACIONAL PARA O DESENVOLVIMENTO;nulo
"17468094";BIOMEDICAL SIGNAL PROCESSING AND CONTROL;A1
ICMI;ACM International Conference on Multimodal Interfaces;A2
"00397857";SYNTHESE;A1
"01004042";QUÍMICA NOVA;B2
"18759521";ENTERTAINMENT COMPUTING;A3
"19237324";JOURNAL OF UBIQUITOUS SYSTEMS AND PERVASIVE NETWORKS (PRINT);nulo
"1947928X";INTERNATIONAL JOURNAL OF NATURAL COMPUTING RESEARCH;nulo
ASYNC;IEEE International Symposium on Asynchronous Circuits and Systems;B1
"13807501";MULTIMEDIA TOOLS AND APPLICATIONS;A2
"02683768";INTERNATIONAL JOURNAL, ADVANCED MANUFACTURING TECHNOLOGY;A2
IM;IFIP/IEEE International Symposium on Integrated Network Management;A2
EAIS;IEEE Conference on Evolving and Adaptive Intelligent Systems;B2
IPCO;Conference on Integer Programming and Combinatorial Optimization;A3
"09410643";NEURAL COMPUTING & APPLICATIONS;A2
WCBIE;Workshops do Congresso Brasileiro de Informática na Educação;B2
"20565607";INTERNATIONAL JOURNAL OF TOURISM CITIES;A4
"17938309";DISCRETE MATHEMATICS, ALGORITHMS AND APPLICATIONS;B3
SAST;Brazilian Workshop on Systematic and Automated Software Testing;B1
"1070986X";IEEE MULTIMEDIA;A1
ICIP;IEEE International Conference on Image Processing;A1
SYSMUS;International Conference of Students of Systematic Musicology;B4
"18071953";JICS. JOURNAL OF INTEGRATED CIRCUITS AND SYSTEMS (ED. PORTUGUÊS);B1
ITCS;Conference on Innovations in Theoretical Computer Science;A2
"00185345";HORTSCIENCE;A4
"08839514";APPLIED ARTIFICIAL INTELLIGENCE;B2
WAOA;Workshop on Approximation and Online Algorithms;B2
POST;International Conference on Principles of Security and Trust;A4
EUROCRYPT;International Conference on Theory and Applications of Cryptographic Techniques;A1
AVSS;IEEE International Conference on Advanced Video and Signal Based Surveillance;A3
"18155928";REVISTA DE INGENIERÍA ELECTRÓNICA, AUTOMÁTICA Y COMUNICACIONES;nulo
"18078095";MUNDOPM (CURITIBA);nulo
PESOS;International Workshop on Principles of Engineering Service-Oriented and Cloud Systems;B3
"14332833";INTERNATIONAL JOURNAL ON DOCUMENT ANALYSIS AND RECOGNITION (PRINT);A3
"22448659";BULLETIN OF COMPUTATIONAL APPLIED MATHEMATICS;B2
"20446055";BMJ OPEN;A1
"09205489";COMPUTER STANDARDS & INTERFACES;A1
WEIT;Workshop-Escola de Informática Teórica;B4
"0974276X";JOURNAL OF PROTEOMICS & BIOINFORMATICS;nulo
"15320626 / EISSN: 15320634";CONCURRENCY AND COMPUTATION;A3
MOBIHOC;ACM International Symposium on Mobile Ad Hoc Networking and Computing;A2
EA;International Conference on Artificial Evolution;B3
"10557148";INTERNATIONAL JOURNAL OF NETWORK MANAGEMENT;A4
"02180014";INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE;B1
"16771966";TEMA. TENDÊNCIAS EM MATEMÁTICA APLICADA E COMPUTACIONAL;nulo
ICFEM;International Conference on Formal Engineering Methods;A4
"15708268";JOURNAL OF WEB SEMANTICS;A1
"23175087";GESTÃO E CONEXÕES;nulo
"10715819";INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES (PRINT);A1
"17579694";INTEGRATIVE BIOLOGY: A NEW JOURNAL OF QUANTITATIVE BIOSCIENCES FROM NANO TO MACRO;A2
"21985634";NONLINEAR PROCESSES IN GEOPHYSICS DISCUSSIONS;nulo
TIMBRE;Interdisciplinary Workshop on Timbre;B4
ICWMC-IARIA;IARIA International Conference on Wireless and Mobile Communications;B4
GECON;International Conference on Economics of Grids, Clouds, Systems and Services;B3
BRESCI;Brazilian e-Science Workshop;B4
"14698005";KNOWLEDGE ENGINEERING REVIEW (ONLINE);A4
"16641078";FRONTIERS IN PSYCHOLOGY;A3
"1980220X";REVISTA DA ESCOLA DE ENFERMAGEM DA USP;nulo
"00448435";APIDOLOGIE;A2
INDUSCON;International Conference on Industry Applications;B3
"08966273";NEURON (CAMBRIDGE, MASS.);A1
"10636692";IEEE/ACM TRANSACTIONS ON NETWORKING (PRINT);A1
ICCVW;IEEE International Conference on Computer Vision Workshops;A3
"09755985";INTERNATIONAL JOURNAL OF DATABASE MANAGEMENT SYSTEMS;nulo
"01635808";SIGMOD RECORD;A4
ICNC-FSKD;International Conference on Natural Computation, Fuzzy Systems and Knowledge Discovery;B2
VRST;ACM Symposium on Virtual Reality Software and Technology;A3
"18696015";TRANSACTIONS ON PATTERN LANGUAGES OF PROGRAMMING;nulo
"16874161";EURASIP JOURNAL ON MULTIMEDIA AND INFORMATION SECURITY (PRINT);A2
"09446532";JOURNAL OF CONVEX ANALYSIS;A3
AHS;NASA/ESA Conference on Adaptive Hardware and Systems;B2
SUM;International Conference on Scalable Uncertainty Management;B1
SC;International Conference for High Performance Computing, Networking, Storage and Analysis;A1
ICCCN;International Conference on Computer Communications and Networks;B2
"0278081X";CIRCUITS, SYSTEMS, AND SIGNAL PROCESSING;A2
"19476027";GENES & CANCER;A3
PECCS;Pervasive and Embedded Computing and Communication Systems;B2
MMM;International Conference on Multimedia Modelling;A3
SBrT;Simpósio Brasileiro de Telecomunicações e Processamento de Sinais;B4
NSDI;Networked Systems Design and Implementation;A1
EUMAS;European Conference on Multi-Agent Systems;B3
"16761790";ENGENHARIA TÉRMICA;nulo
"00043702";ARTIFICIAL INTELLIGENCE (GENERAL ED.);A1
IMOC;SBMO/IEEE MTT-S International Microwave and Optoelectronics Conference;B4
"00134686";ELECTROCHIMICA ACTA;A1
"16601769";JOURNAL OF OBJECT TECHNOLOGY;B2
"15502376";PHYSICAL REVIEW E (STATISTICAL, NONLINEAR, AND SOFT MATTER PHYSICS);nulo
"14678659";COMPUTER GRAPHICS FORUM (ONLINE);A2
WACV;Winter Conference on Applications of Computer Vision;A1
AICCSA;ACS/IEEE International Conference on Computer Systems and Applications;B2
"15705838";APPLIED ONTOLOGY;A1
BRASERO;Brazilian Workshop on Service Robotics;B4
"20137087";JOURNAL OF ACCESSIBILITY AND DESIGN FOR ALL;A3
"00361445";SIAM REVIEW (PRINT);A1
"00189286";IEEE TRANSACTIONS ON AUTOMATIC CONTROL (PRINT);A1
"0307904X";APPLIED MATHEMATICAL MODELLING;A1
"24686964";ONLINE SOCIAL NETWORKS AND MEDIA;A1
"15729338";ANNALS OF OPERATIONS RESEARCH (DORDRECHT. ONLINE);A2
"09752293";INTERNATIONAL JOURNAL OF COMPUTER NETWORKS AND COMMUNICATIONS;B3
DAWAK;International Conference on Big Data Analytics and Knowledge Discovery;B1
"19315775";NCSL INTERNATIONAL MEASURE: THE JOURNAL OF MEASUREMENT SCIENCE;nulo
IWPSE;International Workshop on Principles of Software Evolution;B3
APWEB;Asia-Pacific Web Conference;B3
"00189162";COMPUTER;A1
"18085245";EM QUESTÃO;nulo
UIC;IEEE International Conference on Ubiquitous Intelligence and Computing;B2
AMD;Workshop on Analysis of Movement Data;B4
WETSOM;International Workshop on Emerging Trends in Software Metrics;B2
